CLUB_NM,CTPRVN_NM,SIGNGU_NM,ITEM_NM,AFLTION_GROUP_NM,ITEM_CL_NM,SEXDSTN_FLAG_NM,MBER_CO,FOND_DE
스페셜원,경기도,경기도 안양시동안구,롤러,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220616
스펙트럼,서울특별시,서울특별시 동대문구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,20,20200624
스펙트럼(spectrum),서울특별시,서울특별시 동대문구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,17,20220406
스포지온,경상북도,경상북도 구미시,스쿼시,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,8,20220926
스포츠교육기관김한나줄넘기교실,인천광역시,인천광역시 부평구,줄넘기,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,8,20220323
스포츠클럽,충청북도,충청북도 청주시서원구,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,53,20230427
스포츠파크클럽,경상북도,경상북도 구미시,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,38,20230323
스피드,강원도,강원도 삼척시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220603
스피드,서울특별시,서울특별시 은평구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,13,20220526
스피드,서울특별시,서울특별시 광진구,요트,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,3,20220509
스피리트,경상북도,경상북도 칠곡군,탁구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",여성,1,20200816
스피어스,충청북도,충청북도 제천시,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,14,20220317
스피어스(SPEARS),충청북도,충청북도 제천시,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,16,20190523
스핀하이,제주특별자치도,제주특별자치도 제주시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,13,20220623
스필러,광주광역시,광주광역시 북구,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220503
슬로우,충청북도,충청북도 청주시상당구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,13,20220907
슬로우(SLOW),서울특별시,서울특별시 강남구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,42,20220311
승검회,서울특별시,서울특별시 종로구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20221115
승룡체육관클럽,경기도,경기도 김포시,합기도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,8,20220510
승리마루협성도장,부산광역시,부산광역시 수영구,태권도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220902
승지검도관,서울특별시,서울특별시 중랑구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,1,20210309
승지검도관,서울특별시,서울특별시 중랑구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,9,20220616
승찬검도관,인천광역시,인천광역시 연수구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,11,20220418
시그널,부산광역시,부산광역시 영도구,바둑,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,10,20220615
시너지,제주특별자치도,제주특별자치도 제주시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,19,20230227
시너지,대구광역시,대구광역시 북구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,7,20220704
시너지,부산광역시,부산광역시 남구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,14,20220325
시니어,경상남도,경상남도 거제시,야구소프트볼,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,1,20210105
시립강북청소년센터,서울특별시,서울특별시 강북구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,2,20201118
시밀러,울산광역시,울산광역시 남구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,22,20200101
시밀러,울산광역시,울산광역시 남구,농구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,24,20220321
시원FC,충청북도,충청북도,축구,체육동호인조직,실업(일반),혼성,35,20220524
시청클럽,경기도,경기도 구리시,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,14,20230330
시청클럽,서울특별시,서울특별시 노원구,소프트테니스,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,3,20220427
시크릿,세종특별자치시,세종특별자치시 세종특별자치시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220504
시티즌빙상클럽,대전광역시,대전광역시 서구,빙상,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220610
시흥 스페셜원,경기도,경기도 시흥시,롤러,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,1,20190507
시흥시롤러스포츠연맹,경기도,경기도 시흥시,롤러,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,4,20220511
시흥시바둑협회,경기도,경기도 시흥시,바둑,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20220510
시흥시볼링협회,경기도,경기도 시흥시,볼링,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,9,20220517
시흥시분회,경기도,경기도 시흥시,게이트볼,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,3,20220428
시흥왕호태권도장,경기도,경기도 시흥시,태권도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,15,20220915
시흥우노,경기도,경기도 시흥시,롤러,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,2,20190507
시흥유도관,경기도,경기도 시흥시,유도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,12,20230313
시흥하나,경기도,경기도 시흥시,스키,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,1,20190517
신가중학교 자모배구팀,광주광역시,광주광역시 광산구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",여성,7,20201119
신광클럽,제주특별자치도,제주특별자치도 제주시,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20230322
신길중학교,경기도,경기도 안산시단원구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,16,20230327
신나고,전라북도,전라북도 고창군,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20230509
신나는 노원탁구,서울특별시,서울특별시 노원구,탁구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",여성,1,20201106
신나는 사상,부산광역시,부산광역시 사상구,게이트볼,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,3,20220517
신도시MMA,경상남도,경상남도 양산시,킥복싱,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,1,20210112
신도안클럽,충청남도,충청남도 계룡시,테니스,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,1,20220620
신동탁구클럽,울산광역시,울산광역시 남구,탁구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,28,20200824
신명배구부,대구광역시,대구광역시 수성구,배구,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,8,20230504
신미영 스케이트 팀,서울특별시,서울특별시 노원구,빙상,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,11,20220808
신바람댄스,강원도,강원도 춘천시,체조,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,13,20230310
신비아이오,전라북도,전라북도 강남구,요트,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,5,20220622
신비클럽,제주특별자치도,제주특별자치도 제주시,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20230322
신사유도아카데미(사창점),충청북도,충청북도 청주시서원구,유도,체육동호인조직,"13세이하부,16세이하부,19세이하부,실업(일반)",혼성,6,20221229
신사유도아카데미(송절점),충청북도,충청북도 청주시흥덕구,유도,체육동호인조직,"13세이하부,16세이하부,19세이하부,실업(일반)",혼성,6,20221229
신사유도아카데미(율량점),충청북도,충청북도 청주시청원구,유도,체육동호인조직,"13세이하부,16세이하부,19세이하부,실업(일반)",혼성,9,20221229
신사유도아카데미(증평점),충청북도,충청북도 증평군,유도,체육동호인조직,"13세이하부,16세이하부,19세이하부,실업(일반)",혼성,14,20221229
신산클럽,제주특별자치도,제주특별자치도 제주시,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,10,20230322
신서귀포클럽,제주특별자치도,제주특별자치도 서귀포시,배드민턴,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,8,20230322
신섭탁구,서울특별시,서울특별시 성북구,탁구,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",남성,1,20200816
신성관 일동 합기도,경기도,경기도 안산시 상록구,합기도,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,2,20200608
신성관화랑합기도,경기도,경기도 안산시 단원구,합기도,체육동호인조직,"13세이하부,16세이하부,19세이하부,20세이상부",혼성,2,20200608
신성대검도교실,부산광역시,부산광역시 북구,검도,체육동호인조직,"13세이하부,16세이하부,19세이하부,대학부,실업(일반)",혼성,2,20230328
