,FCLTY_NM,INDUTY_NM,ROAD_NM_SIGNGU_NM,FCLTY_LA,FCLTY_LO
3471,청리면 하초리 동네체육시설,간이운동장,상주시,36.312604317827486,128.09937441302864
3472,청리면 학하리 동네체육시설,간이운동장,상주시,36.3599653449,128.1263467301
3473,청리면 학하리 동네체육시설,간이운동장,상주시,36.36441029096246,128.12933885383657
3474,청리면 학하리 동네체육시설,간이운동장,상주시,36.3646967851363,128.129250294282
3476,청풍면 청용리 주민체육시설,간이운동장,화순군,34.8691534831641,126.940988319996
3477,충렬사 맞은편 체력단련시설,간이운동장,통영시,34.8461179397,128.4176684101
3478,충무동 소공원 동네체육시설,간이운동장,여수시,34.7541687718,127.728924319
3479,퇴계동 산책로 생활체육시설,간이운동장,춘천시,37.855238,127.733955
3480,평은면 평은리 시영임대주택,간이운동장,영주시,36.75737924664294,128.69015902546832
3481,풍각면 금곡리 동네체육시설,간이운동장,청도군,35.63484178785247,128.55579887569343
3482,하늘빛 아파트 야외운동기구,간이운동장,옥천군,36.3060819306,127.5736805939
3483,학곡리 산책로 생활체육시설,간이운동장,춘천시,37.834508,127.76191
3484,함창읍 금곡리 동네체육시설,간이운동장,상주시,36.524996,128.214105
3485,함창읍 금곡리 동네체육시설,간이운동장,상주시,36.5249936831732,128.214104002313
3486,함창읍 대조못 동네체육시설,간이운동장,상주시,36.5814767907993,128.16700278175
3487,함창읍 신흥천 동네체육시설,간이운동장,상주시,36.551156,128.184444
3488,함창읍 신흥천 동네체육시설,간이운동장,상주시,36.5512504894,128.1752245974
3489,함창읍 오봉산 동네체육시설,간이운동장,상주시,36.5375036314,128.187567668
3490,함창읍 태봉리 동네체육시설,간이운동장,상주시,36.5582523758,128.1996131181
3491,함창읍 함창역 동네체육시설,간이운동장,상주시,36.5696313289739,128.174880040007
3492,화동면 보미리 동네체육시설,간이운동장,상주시,36.3762102229925,127.916468878378
3493,화동면 양지리 동네체육시설,간이운동장,상주시,36.3793505918608,127.901312363873
3494,화동면 이소리 동네체육시설,간이운동장,상주시,36.3884766003,127.9587312441
3495,화서면 율림리 동네체육시설,간이운동장,상주시,36.4141970907,127.9357501495
3496,화서면 율림리 동네체육시설,간이운동장,상주시,36.4121417399325,127.936674815032
3497,화서면 지산리 동네체육시설,간이운동장,상주시,36.4360342926,127.9556535112
3498,화서면 지산리 동네체육시설,간이운동장,상주시,36.4360342926,127.9556535112
3499,화양면 소백초 동네체육시설,간이운동장,여수시,34.7432596880326,127.593981301102
3500,화양읍 고평리 마을체육시설,간이운동장,청도군,35.6663842417995,128.718165553864
3501,화양읍 교촌리 동네체육시설,간이운동장,청도군,35.646105283607,128.7093017077669
3502,화양읍 다로리 마을체육시설,간이운동장,청도군,35.7058678390696,128.718515223494
3503,화양읍 소라리 마을체육시설,간이운동장,청도군,35.66372319401469,128.72733662937375
3504,화양읍 소사리 마을체육시설,간이운동장,청도군,35.66372319401469,128.72733662937375
3505,화양읍 송북리 마을체육시설,간이운동장,청도군,35.65722368792854,128.7313792233595
3506,화죽리 경노당 야외운동기구,간이운동장,성주군,35.8696970591,128.1696866304
3507,회덕동 도시숲 생활체육시설,간이운동장,광주시,37.4261099628,127.2436218843
3508,각남면 구곡리 동네체육시설,간이운동장,청도군,35.64115652141444,128.6720458840263
3509,돌산읍 월전포 동네체육시설,간이운동장,여수시,34.7029572242877,127.784316477021
3510,신흥동 병성천 동네체육시설,간이운동장,상주시,36.3879408781508,128.157401929873
3511,청도읍 거연리 마을체육시설,간이운동장,청도군,35.60332865453962,128.76998464623406
3512,청도읍 내호리 마을체육시설,간이운동장,청도군,35.56990722141389,128.77337412273127
3513,청도읍 유호리 마을체육시설,간이운동장,청도군,35.57237050286072,128.76936057085211
3514,개포면 용개로 이사리보호수 앞,간이운동장,예천군,36.61768801889571,128.38813038265536
3515,안정면 신전리 안정보건지소 앞,간이운동장,영주시,36.845866076456495,128.55627286933426
3516,이산면 석포리 선비문화센터 앞,간이운동장,영주시,36.83424226017893,128.6957003630237
3517,소요산 축산물 브랜드육타운 옆 동네체육시설,간이운동장,동두천시,37.9458362494,127.0644253873
3519,장안면 수촌리 동네체육시설 다목적구장,기타시설,화성시,37.1040858622345,126.8531673136
3520,장흥면 울대리 동네체육시설 게이트볼장,전천후게이트볼장,양주시,37.71766253467474,126.98469288196011
3521,은척면 봉중리 동네체육시설(하천 제방),간이운동장,상주시,36.53104819414296,128.07909525549283
3522,공성면 용안리 동네체육시설(덕곡 마을회관),간이운동장,상주시,36.2978003706,128.1118530113
3523,공성면 영오리 동네체육시설(솔숲),간이운동장,상주시,36.2460087189,128.0696938663
3524,공성면 옥산리 동네체육시설(병성천 옆),간이운동장,상주시,36.2842219269967,128.091262678845
3525,공성면 용안리 동네체육시설(구룡마 오거리),간이운동장,상주시,36.2952069904,128.116291246
3526,낙동면 운평리 동네체육시설(갈가실),간이운동장,상주시,36.369762920863,128.230116071683
3527,화동면 양지리 마을체육시설(다라골),간이운동장,상주시,36.3841476207348,127.89562512827
3528,화서면 달천리 동네체육시설(골프장),간이운동장,상주시,36.442219088,127.9457674181
3529,화양읍 합천리 마을체육시설(율림교),간이운동장,청도군,35.6603578747359,128.70508878379
3530,공성면 도곡리 동네체육시설(마을정자 옆),간이운동장,상주시,36.2851606707,128.0605043214
3531,화동면 이소리 동네체육시설(초등학교 앞),간이운동장,상주시,36.3927161752328,127.951248720626
3532,공성면 도곡리 동네체육시설(마을회관 주변공터),간이운동장,상주시,36.2873834396837,128.056472514885
3533,은척면 봉중리 동네체육시설(마을회관),간이운동장,상주시,36.52942231318393,128.06952395630873
3534,화동면 양지리 동네체육시설(보건지소),간이운동장,상주시,36.371946254107,127.911077311712
3535,화동면 어산리 동네체육시설(마을회관),간이운동장,상주시,36.4000249668,128.0120978632
3536,화동면 어산리 동네체육시설(신의터재),간이운동장,상주시,36.3959674777,127.9839161329
3537,공성면 용안리 동네체육시설(다부경로당),간이운동장,상주시,36.308973738507,128.1148241765
3538,화동면 양지리 동네체육시설(팔음경로당),간이운동장,상주시,36.3715365458,127.9092266923
3539,화동면 이소리 동네체육시설(게이트볼장),간이운동장,상주시,36.3881525284191,127.961693264404
3540,화동면 이소리 동네체육시설(골프연습장),간이운동장,상주시,36.3884768001302,127.958728794553
3541,화동면 평산리 동네체육시설(새동놀이터),간이운동장,상주시,36.3729319173,127.8909947771
3542,화동면 평산리 동네체육시설(큰곡약수터),간이운동장,상주시,36.3720280930442,127.890193754269
3543,화동면 양지리 동네체육시설(팔음산고시원),간이운동장,상주시,36.372616929957,127.910232122786
3544,이산면 신암리 농기계보관창고 앞,간이운동장,영주시,36.84259070742694,128.6968487891235
3545,금전리 유산각 주민생활체육시설,간이운동장,화순군,34.9752882543,126.9767400111
3546,능주면 광사리 주민생활체육시설,간이운동장,화순군,35.0280959425748,126.970410146241
3547,능주면 남정리 주민생활체육시설,간이운동장,화순군,34.989076943304,126.95236806597
3548,능주면 만인리 주민생활체육시설,간이운동장,화순군,35.0093211913,126.9632155976
3549,능주면 백암리 주민생활체육시설,간이운동장,화순군,35.0234633318146,126.960120797586
3550,능주면 석고리 주민생활체육시설,간이운동장,화순군,34.990824863727,126.957594529133
3551,능주면 원지리 주민생활체육시설,간이운동장,화순군,35.0084498739837,126.95199914348
3552,능주면 정남리 주민생활체육시설,간이운동장,화순군,34.9934936731267,126.954097248334
3553,도암면 도장리 주민생활체육시설,간이운동장,화순군,0.0,0.0
3554,도암면 봉하리 주민생활체육시설,간이운동장,화순군,34.8896932189,126.8700631162
3555,도암면 정천리 주민생활체육시설,간이운동장,화순군,34.9498480785,126.8914825712
3556,도암면 행산리 주민생활체육시설,간이운동장,나주시,34.8753715504915,126.828569453958
3557,동복면 한천리 주민생활체육시설,간이운동장,화순군,35.05685427024992,127.12928033855664
3558,매전면 구촌리 덕정마을체육시설,간이운동장,청도군,35.594982290266366,128.81659413504886
3559,사평면 남계리 주민생활체육시설,간이운동장,화순군,34.9892817234,127.1580195218
3560,사평면 다산리 주민생활체육시설,간이운동장,화순군,35.0218046367933,127.12606825825
3561,산간리 유산각 주민생활체육시설,간이운동장,화순군,34.9293747055,126.9513038365
3562,상망동 영주시 건강가정지원센터,간이운동장,영주시,36.82868419482464,128.629530904129
3563,서당산 등산로 주민생활체육시설,간이운동장,화순군,35.0695229593281,126.968766778225
3564,이양면 강성리 주민생활체육시설,간이운동장,화순군,34.9233973751139,127.005328588654
3565,이양면 금능리 주민생활체육시설,간이운동장,화순군,34.9228401912,126.9939895231
3566,잠정리 유산각 주민생활체육시설,간이운동장,화순군,34.98998995438,126.956444019815
3567,청풍면 대비리 주민생활체육시설,간이운동장,화순군,34.88577032760918,126.95549957382153
3568,춘양면 대신리 주민생활체육시설,간이운동장,화순군,34.9669949213,126.9425041268
3569,춘양면 용곡리 주민생활체육시설,간이운동장,화순군,34.93842865394611,126.929905375384
3570,한천면 금전리 주민생활체육시설,간이운동장,화순군,34.9751767829499,126.976898722876
3571,한천면 동가리 주민생활체육시설,간이운동장,화순군,34.967059052,127.0660938056
3572,한천면 정우리 주민생활체육시설,간이운동장,화순군,34.9481080386,127.0889980942
3573,순흥면 태장리 영풍태장느티나무 정자 옆,간이운동장,영주시,36.90185376176057,128.55110884603943
3574,화북면 중벌리(용화) 게이트볼장,간이운동장,상주시,36.6028256473,127.8257202594
3575,낙동면 분황리(구촌) 동네체육시설,간이운동장,상주시,36.40550745694583,128.24960037290424
3576,낙동면 비룡리(비래) 동네체육시설,간이운동장,상주시,36.34201872226451,128.2153435444824
3577,낙동면 비룡리(잿마) 동네체육시설,간이운동장,상주시,36.33998148504274,128.20723446581846
3578,내서면 북장리(홍촌) 동네체육시설,간이운동장,상주시,36.423004147303,128.068562045516
3579,청리면 월로리(금동) 동네체육시설,간이운동장,상주시,36.3425528284,128.1384241716
3580,청리면 월로리(금동) 동네체육시설,간이운동장,상주시,36.3425091223,128.1403616596
3581,화서면 봉촌리(봉강) 동네체육시설,간이운동장,상주시,36.42764367513,127.943018045981
3582,화서면 봉촌리(앞재) 동네체육시설,간이운동장,상주시,36.4257286519673,127.94563024873
3583,화서면 지산리(외항) 동네체육시설,간이운동장,상주시,36.4328756438,127.9458324728
3584,화양읍 신봉리(새터) 마을체육시설,간이운동장,청도군,35.6438728656167,128.701493076876
3585,화양읍 신봉리(홍도) 마을체육시설,간이운동장,청도군,35.641456527413,128.703702636214
3586,도림동 녹지대(도림동 철도연변),간이운동장,영등포구,37.5088622299642,126.89395465254437
3587,청하면 농구장(유계리 마을회관),간이운동장,포항시 북구,36.1940278859,129.3049589923
3588,금성산 소공원(수정리),간이운동장,의성군,36.2572195292,128.717140571
3589,공성면 영오리(여남재) 동네체육시설,간이운동장,상주시,36.2569473080275,128.087926857713
3590,화서면 상현리(태봉산) 동네체육시설,간이운동장,상주시,36.444104809,127.9466067317
3591,화양읍 합천리(소라보) 동네체육시설,간이운동장,청도군,35.66567130356712,128.7070066444286
3593,송천교 족구장(무심동로),간이운동장,청주시 청원구,36.6791270969,127.4827766329
3594,송천교 족구장(무심서로),간이운동장,청주시 흥덕구,36.6682643976,127.4615538759
3596,순성면 봉소리(남원천변) 마을공터,간이운동장,당진시,36.842078,126.715983
3597,화서면 신봉리(시민센터) 게이트볼장,간이운동장,상주시,36.4454082656,127.9540240579
3598,청리면 월로리(마을회관) 동네체육시설,간이운동장,상주시,36.3390993239,128.1490086148
3599,함창읍 척동리(영동지구) 동네체육시설,간이운동장,상주시,36.5554315005,128.2048413088
3600,호명면 수변로(오프롬나드),간이운동장,예천군,36.57408250947377,128.48134148730563
3601,이안면 양범리(황금소마을) 동네체육시설,간이운동장,상주시,36.5815986258,128.1415446041
3602,호명산 등산로(고등학교인근),간이운동장,가평군,37.8314413101,127.509570182
3603,가곡리 체육시설,간이운동장,청주시 청원구,36.7219811195274,127.4571065476285
3605,가시리 체육공원,간이운동장,서귀포시,33.35318,126.774826
3606,각동리 체육시설,간이운동장,영월군,37.1140414811,128.5296688764
3610,감산리 체육공원,간이운동장,서귀포시,33.258076,126.353519
3611,강경읍 금강둔치,간이운동장,논산시,36.157542,127.009713
3612,강당골 체육공원,간이운동장,남구,35.83104640689992,128.59669182177652
3613,강산동 체육공원,간이운동장,논산시,36.191985,127.087432
3614,강현면 풋살구장,간이운동장,양양군,38.146415,128.599658
3615,개바위 테니스장,간이운동장,문경시,36.596184112,128.0060938914
3616,거동교 동네체육,간이운동장,북구,35.9475564067,128.555958564
3617,경기도 검도회관,체육관,시흥시,37.3678474997,126.736697868
3618,경기도 유도회관,체육관,수원시 권선구,37.2321456421,126.9721704905
3619,경로당 체육시설,간이운동장,의성군,36.3154951115227,128.835302615815
3620,경산시 문화회관,체육관,경산시,35.9115234074036,128.812803831549
3621,계산동 체육공원,간이운동장,태백시,37.0939736772,129.0190205204
3623,고지리 체육시설,간이운동장,영천시,35.904574,129.012082
3624,고천리 마을쉼터,간이운동장,영천시,36.0159754944753,128.986407151639
3625,곰도골 체육시설,간이운동장,중구,35.5686737962,129.262846676
3626,공덕동 체육시설,간이운동장,마포구,37.5507695671,126.961727163
3627,관음동 동네체육,간이운동장,북구,35.9428281278,128.542767311
3630,구덕리 체육시설,간이운동장,칠곡군,35.981924625151855,128.5726251827761
3631,구랑천 체육시설,간이운동장,강서구,35.1346807899,128.861089889
3632,구미리 마을공터,간이운동장,안동시,36.5224474537,128.7710461838
3633,구산리 체육시설,간이운동장,울진군,36.754001,129.465998
3634,구장리 복지회관,간이운동장,화성시,37.162701,126.904582
3635,구정리 체육시설,간이운동장,강릉시,37.711757,128.873289
3636,구천리 본동쉼터,간이운동장,봉화군,36.8098469561,128.7479519869
3637,귀미리 마을공터,간이운동장,안동시,36.4684610171,128.6788213045
3638,금구리 마을공터,간이운동장,경산시,35.8563733358649,128.755402609126
3639,금산군 테니스장,테니스장,금산군,36.0806409354,127.4897896093
3640,금암리 체육시설,간이운동장,임실군,35.5342954483,127.3344588453
3641,금암리 체육시설,간이운동장,평택시,37.110184,127.034292
3642,금정산 구민의숲,간이운동장,동래구,35.200038,129.048752
3643,금진항 체육시설,간이운동장,강릉시,37.652135,129.049007
3644,금척리 노인회관,간이운동장,경주시,35.8351578887254,129.113718976313
3646,기린봉 체육시설,간이운동장,남원시,35.435906,127.392361
3647,나릿골 체육공원,간이운동장,삼척시,37.440343,129.188119
3648,낙생대 체육시설,기타시설,성남시,37.3861439087074,127.104197239511
3649,낙풍리 체육시설,간이운동장,강릉시,37.620454,129.031749
3650,남계리 체육시설,간이운동장,칠곡군,36.025925893825104,128.36321218603305
3651,남문동 체육시설,간이운동장,강릉시,37.748609,128.889211
3652,남산동 쌈지공원,간이운동장,중구,35.86278824923465,128.5882727501704
3653,남산동 자투리땅,간이운동장,중구,35.8591453642,128.586397874
3655,남전리 마을공터,간이운동장,익산시,35.923935,126.891457
3656,내고리 체육시설,기타체육시설(체력단련장),구미시,36.2279269737827,128.264906155711
3657,내산리 마을회관,간이운동장,연천군,38.135431,127.134001
3659,내천리 체육시설,간이운동장,평택시,37.119041,127.008957
3660,내촌면 체육공원,간이운동장,홍천군,37.819302,128.091644
3661,노곡동 동네체육,간이운동장,북구,35.9106382375,128.562639209
3662,노동리 마을공터,간이운동장,경주시,35.7940536898725,129.451448409499
3663,노상리 체육시설,기타체육시설(체력단련장),구미시,36.2480521198165,128.296424854495
3664,노성면 체육공원,간이운동장,논산시,36.277409,127.128391
3665,노성산 체육공원,간이운동장,이천시,37.128587337277,127.506218902573
3666,노성산 체육공원,간이운동장,이천시,37.129107,127.5041
3667,노원동 동네체육,간이운동장,북구,35.8974885252,128.572596532
3668,농성동 테니스장,간이운동장,서구,35.1598370233,126.8848385112
3669,능곡동 테니스장,테니스장,시흥시,37.3702922355,126.8153405944
3670,다대포 해변공원,간이운동장,사하구,35.0591838379,128.971338702
3671,달봉산 체육공원,간이운동장,의성군,36.4450944527,128.6984724316
3672,당동리 풋살구장,기타시설,파주시,37.86295057786086,126.76143160569248
3673,당리동 관음사뒤,간이운동장,사하구,35.1093594193,128.975924451
3674,당음리 마을공터,간이운동장,경산시,35.8281751248302,128.78716361381
3675,당정동 체육구장,간이운동장,군포시,37.365966,126.954297
3676,대가주 체육시설,간이운동장,충주시,36.9355029036,127.8903306297
3677,대구면 복지회관,간이운동장,강진군,34.4945719011,126.8004921297
3678,대동교 동네체육,간이운동장,북구,35.9347622007,128.555251222
3679,대별동 초지공원,간이운동장,동구,36.3117696265,127.45480709
3681,대신동 동서타운,간이운동장,중구,35.8641455939,128.5751169124
3682,대신동 마을쉼터,간이운동장,중구,35.8722032756553,128.580775877958
3683,대야리 체육시설,간이운동장,김천시,36.0216639800951,127.916766365773
3684,대야리 체육시설,간이운동장,영월군,37.11770721832159,128.5475334292287
3685,대전동 마을쉼터,간이운동장,영천시,35.98280961574725,128.91014217126545
3686,대현동 쌈지공원,간이운동장,북구,35.8853822908,128.608674037
3687,대현리 마을회관,간이운동장,봉화군,37.0599591912,129.004759178
3688,덕곡동 체육시설,간이운동장,동구,35.9799499287,128.6271728784
3689,덕동산 체육공원,간이운동장,평택시,36.997355,127.09941
3690,덕연리 마을공원,간이운동장,영천시,36.0518392321291,128.988091737282
3691,도계리 마을쉼터,간이운동장,경주시,35.885517010839514,129.0532110535874
3692,도로리 마을회관,간이운동장,안동시,36.5158064015379,128.754578181294
3693,도봉동 체육공원,간이운동장,도봉구,37.6835582308118,127.04551713724295
3694,도원동 정자나무,간이운동장,달서구,35.7950658381,128.549966314
3696,도화동 체육시설,간이운동장,마포구,37.5368365486,126.951963064
3697,동림동 삼호가든,간이운동장,북구,35.186007,126.865645
3699,동부리 체육시설,기타체육시설(체력단련장),구미시,36.2391603868555,128.304518695982
3701,동안리 체육시설,간이운동장,칠곡군,36.03607048643687,128.36879695142898
3702,동양리 마을회관,간이운동장,봉화군,36.9202454871,128.795120929
3703,동이리 마을회관,간이운동장,연천군,38.0190166367,127.0059856662
3704,동인동 쌈지공원,간이운동장,중구,35.8730560114,128.607499158
3705,동인동 주민쉼터,간이운동장,중구,35.868254654918,128.608521231483
3706,동천리 마을회관,간이운동장,안동시,36.6944391682,128.960801488
3707,동충동 체육시설,간이운동장,제주시,33.513919,126.535644
3708,동향면 체련공원,간이운동장,진안군,35.841163095650934,127.57436953202416
3710,두일리 체육공원,간이운동장,연천군,38.012758,126.909426
3711,마북동 테니스장,테니스장,용인시 기흥구,37.2956666178,127.115367979
3712,마상리 체육공원,간이운동장,거창군,35.70720465298753,128.01707978554842
3713,마암리 마을공터,간이운동장,옥천군,36.2937150024,127.5651874516
3714,마진리 체육시설,간이운동장,신안군,34.7660265745,126.125303099
3715,만천리 테니스장,간이운동장,공주시,36.534928,126.9497
3716,매곡동 체육시설,간이운동장,북구,35.64412,129.369606
3717,매곡리 마을공터,간이운동장,안동시,36.5978332663105,128.56480117194
3718,매음리 테니스장,테니스장,강화군,37.6646802753,126.3489163684
3719,매천역 동네체육,간이운동장,북구,35.9125441205,128.54348614
3720,면청사 체육시설,간이운동장,충주시,36.9958812179,127.7367388837
3722,명호면 체육공원,간이운동장,봉화군,36.885542952281135,128.91572370958792
3723,명호면 체육공원,간이운동장,봉화군,36.85889188531456,128.9012941731264
3724,모량리 마을쉼터,간이운동장,경주시,35.8234921252629,129.130347262212
3725,모례숲 체육시설,간이운동장,밀양시,35.5062231648272,128.778950305318
3726,모선동 체육시설,간이운동장,밀양시,35.4012328414823,128.69324935988
3727,모시래 체육시설,간이운동장,충주시,36.9523935893,127.9101386973
3729,무등리 체육공원,간이운동장,연천군,38.064028,127.009914
3730,무봉산 체육시설,간이운동장,평택시,37.104547,127.099058
3731,무회리 마을공터,간이운동장,옥천군,36.306057823,127.735433713
3732,문화동 쌈지공원,간이운동장,중구,36.312848,127.413022
3733,미대동 체육시설,간이운동장,동구,35.9559094638,128.6687873557
3734,미륵리 체육시설,간이운동장,충주시,36.8230403568,128.0904531729
3735,미산면 체육공원,간이운동장,보령시,36.2903023517,126.6753369841
3736,미추홀 근린공원,간이운동장,남구,37.446275,126.67025
3737,민락동 체육시설,간이운동장,수영구,35.161365,129.126567
3738,밀양역 체육시설,간이운동장,밀양시,35.4742946360071,128.771212884456
3739,밀양중 체육시설,간이운동장,밀양시,35.4833272282082,128.755510871673
3740,반계리 마을회관,간이운동장,칠곡군,36.0238637085175,128.43159542502224
3741,반암리 체육시설,간이운동장,고성군,38.418314,128.46456
3742,반야골 테니스장,간이운동장,봉화군,37.04217534235461,129.12559701651884
3744,방절리 체육공원,간이운동장,영월군,37.184283,128.430446
3745,방촌동 체육시설,간이운동장,동구,35.8806215647,128.6706476627
3746,방학동 공공공지,간이운동장,도봉구,37.664439,127.045474
3747,백령리 체육공원,간이운동장,연천군,38.033211,126.91177
3748,백운산 체육시설,간이운동장,평택시,37.022832,127.147452
3749,범방천 체육시설,간이운동장,강서구,35.1575006803964,128.8619300721038
3750,범방천 체육시설,간이운동장,강서구,35.1575006804,128.861930072
3752,병포리 체육시설,간이운동장,포항시,35.97999822147916,129.54475509151155
3753,보광사 체육시설,간이운동장,동구,35.1410905672,129.0467732962
3754,복암산 체육시설,간이운동장,남원시,35.416092,127.355336
3755,본동길 삼지공원,간이운동장,함안군,35.2741726020603,128.406095439233
3756,본서동 마을회관,간이운동장,봉화군,36.9561368598748,128.88597664438393
3757,본소로 마을공원,간이운동장,봉화군,36.91955535207703,128.9232217493587
3758,봉남리 체육시설,기타체육시설(체력단련장),구미시,36.2164435490399,128.238496207245
3759,봉덕동 체육공원,간이운동장,남구,35.8423506556,128.6060026712
3760,봉성산 도시공원,간이운동장,구례군,35.206707,127.458915
3761,봉암리 체육시설,간이운동장,칠곡군,35.96384289606556,128.5536443813078
3762,봉황산 체육공원,간이운동장,보령시,36.3565839431,126.6008701625
3763,봉황산 체육공원,간이운동장,삼척시,37.440742,129.173493
3764,부곡리 쌈지공원,간이운동장,양주시,37.7295118955342,126.978143384438
3765,부락산 체육시설,간이운동장,평택시,37.068828,127.087854
3766,부창동 마을공터,간이운동장,논산시,36.198991,127.081835
3768,북방면 체육공원,간이운동장,홍천군,37.703386,127.855262
3769,북산리 체육시설,기타체육시설(체력단련장),구미시,36.2175683943159,128.265047404576
3770,분천리 체육공원,간이운동장,봉화군,36.9260777481,129.1367764728
3772,불로동 체육시설,간이운동장,동구,35.9102572874,128.6393158477
3773,비봉산 체육공원,테니스장,구미시,36.2455862711029,128.30043494699
3774,비봉산 체육공원,기타체육시설(체력단련장),구미시,36.2455862711029,128.30043494699
3775,사내리 테니스장,간이운동장,보은군,36.531844,127.823411
3777,산북동 인라인장,간이운동장,양주시,37.806088631,127.0391809366
3778,산북동 인라인장,간이운동장,양주시,37.806376766021145,127.03969435837566
3779,산직동 체육시설,간이운동장,서구,36.24255144191809,127.35452307676456
3780,삼박골 체육시설,간이운동장,밀양시,35.4295775924836,128.68548029064
3781,삼방동 체육공원,간이운동장,태백시,37.1161812855,129.0389057501
3782,상망동 봉화통로,간이운동장,영주시,36.83665070009987,128.64485034800967
3783,상복리 체육공원,간이운동장,양양군,38.144175,128.56329
3784,상용두 체육시설,간이운동장,충주시,36.9606816337,127.8802442525
3785,상장동 체육시설,간이운동장,태백시,37.153466333,128.9906899272
3786,상전면 체련공원,간이운동장,진안군,35.8223704509,127.4825056076
3787,상전면 체련공원,간이운동장,진안군,35.822149182570264,127.48284510194442
3789,상천리 쌈지공원,간이운동장,가평군,37.8314413101,127.509570182
3790,생곡리 체육시설,기타체육시설(체력단련장),구미시,36.2605071323358,128.329080108759
3791,서당리 체육시설,간이운동장,영천시,35.901883,129.002697
3792,서석면 체육공원,간이운동장,홍천군,37.718541,128.173478
3793,서시천 체육공원,간이운동장,구례군,35.199437,127.474423
3794,서천리 성안자원,간이운동장,봉화군,36.8589196622225,129.059292313401
3795,서평리 마을공터,간이운동장,옥천군,36.3167247309,127.771349634
3796,서학골 체육시설,간이운동장,태백시,37.1551524597,128.9829768252
3798,석수천 체육시설,간이운동장,수원시 영통구,37.295992,127.035116
3799,석전리 삼진주택,간이운동장,칠곡군,36.00050947188824,128.4118455528023
3800,석촌리 체육시설,간이운동장,영천시,36.007444,128.872079
3801,석항리 주민쉼터,간이운동장,영월군,37.19964603161345,128.616649594302
3802,섬진강 둔치공원,간이운동장,구례군,35.2003018222,127.4576618789
3803,성거산 체육시설,간이운동장,천안시 서북구,36.87176,127.210462
3804,성남면 테니스장,간이운동장,천안시 동남구,36.750721,127.252863
3805,성내동 마을쉼터,간이운동장,영천시,35.96034792567467,128.92139817001592
3806,성수면 체육공원,간이운동장,임실군,35.6278016805,127.3361063218
3807,성주면 체육공원,간이운동장,보령시,36.33029592911876,126.65072207170375
3808,소가주 체육시설,간이운동장,충주시,36.9353168014,127.8858161747
3809,손양면 풋살구장,간이운동장,양양군,38.060613,128.659274
3810,송림리 체육시설,간이운동장,강릉시,37.85504652596179,128.81513802523492
3811,송신탑 체육시설,간이운동장,수영구,35.16099,129.097262
3812,송정제 수변공원,간이운동장,익산시,35.9607,126.996164
3813,쇠미산 체육공원,간이운동장,동래구,35.203706,129.051952
3814,순성면 체육공원,간이운동장,당진시,36.843454,126.700181
3815,습례리 마을회관,기타체육시설(체력단련장),구미시,36.2135695228074,128.259956922379
3816,시암리 테니스장,간이운동장,김포시,37.766805,126.644374
3817,식사동 경관녹지,간이운동장,고양시,37.6809211446,126.8084426386
3818,신갈동 테니스장,테니스장,용인시 기흥구,37.2738046979,127.1067475448
3819,신남동 테니스장,간이운동장,종로구,37.583666,126.996298
3820,신매리 마을공터,간이운동장,옥천군,36.3212901602,127.772722031
3821,신왕리 송정마을,간이운동장,김천시,36.0198267047747,128.140989171188
3822,신용동 체육시설,간이운동장,동구,35.98447722963598,128.642770408948
3823,신월리 마을공터,간이운동장,경산시,35.8262192702983,128.793197974108
3824,신작리 곰솔공원,간이운동장,익산시,36.10454,127.03506
3826,신평동 체육시설,간이운동장,동구,35.8799223357,128.6745261319
3827,신풍동 체육시설,기타시설,수원시 팔달구,37.2842798081251,127.014853652639
3828,신흥리 마을회관,간이운동장,안동시,36.4965926924,128.7758137683
3829,실내용 헬스기구,간이운동장,강진군,34.703929,126.772528
3830,심곡리 체육시설,간이운동장,칠곡군,36.11357489874423,128.4955078089176
3831,쌍암리 마을공원,간이운동장,임실군,35.6589340125,127.162826519
3832,아곡리 안찔마을,간이운동장,칠곡군,36.0108233892708,128.423939976872
3833,아북산 체육시설,간이운동장,밀양시,35.4964688535916,128.755843533175
3835,안곡리 노인회관,간이운동장,강릉시,37.7458257373,128.829025235
3836,안기동 웅부그린,간이운동장,안동시,36.578281452,128.7181611859
3837,안인리 체육시설,간이운동장,밀양시,35.540559898408,128.756914405783
3838,안천면 체련공원,간이운동장,진안군,35.8953270301,127.5498391943
3839,안티리 마을공터,간이운동장,옥천군,36.3551984965,127.71849372
3840,안흥동 마을쉼터,간이운동장,안동시,36.5603154265,128.725362571
3841,애련리 마을회관,간이운동장,영천시,36.0033011834047,128.798486978689
3842,야외용 헬스기구,간이운동장,강진군,34.697365,126.757201
3843,야외용 헬스기구,간이운동장,강진군,34.703913,126.773325
3844,야외용 헬스기구,간이운동장,강진군,34.691461,126.744242
3845,야외용 헬스기구,간이운동장,강진군,34.70193,126.768725
3846,야외용 헬스기구,간이운동장,강진군,34.667455,126.731496
3847,야외용 헬스기구,간이운동장,강진군,34.700207,126.709016
3848,야외용 헬스기구,간이운동장,강진군,34.715529,126.762224
3849,약수터 체육시설,간이운동장,중구,35.56152,129.276229
3850,양산동 공공공지,간이운동장,오산시,37.191303,127.035858
3851,양수리 마을공터,간이운동장,옥천군,36.2968856002,127.5547411736
3852,양양읍 풋살구장,간이운동장,양양군,38.100183,128.638292
